,title,sentiment
1348,we are selling an information system development business to the finn .,1
1015,kirsi rantanen wa previously development director for hk ruokatalo s poultry business .,1
2718,"mformation and nokia noted they have established interoperability agreement that cover commercially proven , standard based management of mobile device , a well a mobile device security and mobile application management .",2
1781,"finnish konecranes is again trying to acquire italian fantuzzi , a manufacturer of gantry crane and reach stacker .",1
1785,"the group , with net sale of eur 235 million in 2009 , employ more than 2 000 people in 33 country .",1
2070,"while i cant understand what theyre saying , it impressive to watch him hit that ball at those speed .",1
356,"operating profit totaled eur 9.4 mn , down from eur 11.7 mn in 2004 .",0
2761,"aspo plc stock exchange announcement may 4 , 2006 at 10 00 a.m. an increase in the share capital of aspo plc totaling eur 1,125.60 wa registered today .",2
1312,coffee will be served starting at 14 30 eet a well a after the event .,1
1635,"scopi chief business excellence officer , eng .",1
550,basware business transaction service enables the customer to receive and send invoice in an electronic format .,1
2388,the sale will lead to a pretax capital gain of eur 22 million for the finnish company in 2011 .,2
2265,"helsinki afx metso said it will upgrade one of upm kymmene s four paper machine at the latter s mill in jaemsaenkoski with a new coating color supply system , machine and process control and quality measurement .",2
1227,"the mill will have capacity to produce 500,000 tonne of pulp per year .",1
2591,it will also strengthen ruukki s offshore business .,2
957,"the repo rate will gradually reach 2 % at the end of 2010 , according to nordea s economic outlook .",1
1773,pertti ervi is independent from the company and it major shareholder .,1
2141,the group s cash flow from operation will be positive .,2
1008,"the sale of savcor face to cencorp will result in a profit or loss which can not yet be determined , owing to factor including the valuation of the consideration share to be received and prevailing exchange rate .",1
1092,the share carry a right to dividend and other shareholder right a from their registration with the finnish trade register .,1
2585,"comptel , a vendor of dynamic operation support system os software , ha been selected by orascom telecom oth a partner for provisioning and activation solution for mobile service .",2
996,"the bank of tokyo mitsubishi ufj , ltd acted a agent for the loan .",1
1679,the company s board of director ha proposed a dividend of eur0 .12 per share for 2006 .,1
153,"we can say that the number of deal ha become normalized by the moment , and therefore we have decided to devalue our apartment now on sale , he added .",0
2871,"the company s net profit rose 11.4 % on the year to 82.2 million euro in 2005 on sale of 686.5 million euro , 13.8 % up on the year , the company said earlier .",2
580,the device also contains finnair s own application for compiling customer feed back and idea for product development .,1
1470,"look out for vintage fabric cushion cover , 70 coffee pot , ceramic serving dish , cocktail glass , and stainless steel party dish .",1
703,"honka s subsidiary in france and germany will also benefit by , for example , arranging customer event in conjunction with world cup skiing competition .",1
1212,"viking line ha also been forced to alter it timetable so that ferry traveling from stockholm to helsinki , finland , only depart at night .",1
896,a a consequence the work council had withdrawn it petition to suspend the reorganisation .,1
487,"the total number of voting right is 74,612,523 .",1
559,we do hope that this will in the future turn out to be a novel method for the prevention of alcohol and tobacco smoking associated oral cancer .,1
1141,pharmaceutical belgium this brand new market analysis give a clear overview of the actual situation and future outlook of the pharmaceutical market in belgium .,1
1119,"in 2008 , avc systemhaus had net sale of eur 10 million usd 7.1 m .",1
512,"the company operates worldwide and employ in total approximately 47,000 person .",1
633,the continued operation mean the structure after the restructuring of the aspocomp group including aspocomp oulu and the headquarter operation .,1
2497,the company moved to an operating profit of eur10 .9 m versus an operating loss of eur15 .3 m. it also turned to eps of eur0 .08 versus loss per share of eur0 .04 .,2
1664,the power generated annually by loviisa cover about 10 % of finland s electricity consumption .,1
1012,"in term of power generation , fortum produced 39.3 twh of electricity during the first nine month of 2006 , compared with 38.0 twh during the same period in 2005 , according to figure released in the group s latest financial result .",1
1931,the financial detail of the acquisition were not disclosed .,1
1150,the new share will provide the shareholder with full shareholder right .,1
2715,net profit wa 35.5 mln compared with 29.8 mln .,2
116,"kiosk and cinema operation have suffered , in particular .",0
740,"they are responsible for their own operation , customer relationship , and the development of these .",1
2674,"finnish industrial investor panostaja oyj omx helsinki pnaas omx helsinki pnabs said on friday 11 july that it ha signed a deal to acquire the entire share capital of kospa oy , the manufacturer of waste disposal equipment .",2
1974,"kaleva kustannus oy business id 0187274 0 ha , according to it notice , on 10 august 2009 acquired 4,458,000 alma medium share .",1
1081,resident access to the block is planned to be from aleksandri street .,1
1810,"this one wa at one time targeted for june 5 , but if we had to guess , it s been pushed back maybe we re crazy , but we feel like it ha n t leaked enough to meet that date at this point .",1
830,"the group s sale during the period were eur 31.6 million eur 36.6 million , 1 6 2007 and profit before tax wa eur 0.2 1.3 million .",1
119,"finnish shipping company finnlines , of the grimaldi group , report it net sale decreased to eur 241.8 mn in january june 2009 from eur 384.0 mn in the corresponding period in 2008 .",0
656,"aspocomp group , headquartered in helsinki , finland , develops interconnection solution for the electronics industry .",1
2643,"operating profit for the nine month period increased from eur3 .1 m and net sale increased from eur61 .5 m , a compared to the corresponding period in 2007 .",2
2603,"the apartment block will be well located , in easy reach of the city center and close to both a school and kindergarten .",2
2838,under the contract cramo sverige and it subcontractor brinkab ab will provide all scaffolding installation at lkab s new pellet plant in kiruna in northern sweden .,2
635,"china unicom , nyse chu , hkse 0762 , and shse 600050 , the second largest mobile carrier in the country .",1
369,"tecnotree s convergent charging solution includes functionality for prepaid and post paid billing , charging and rating of voice call , video call and raw data traffic for both mobile and fixed network .",1
268,operating loss amounted to eur 0.7 mn compared to a profit of eur 0.8 mn in the second quarter of 2005 .,0
46,"the finnish national carrier said net loss in april through june wa euro26 million , down from a net profit of euro13 million a year earlier .",0
991,moody s said it gave p a1 long term senior unsecured and p p 1 short term debt rating to finnish lender aktia bank s eur1bn usd1 .4 bn euro medium term note emtn program of 25 march 2011 .,1
876,assa abloy kaupthing bank gave a neutral recommendation and a share price target of 174 crown $ 24.7 19 euro on swedish lock maker assa abloy ab .,1
773,"lkab , headquartered in lulea , sweden , is a high tech mining company producing upgraded iron ore product for the steel industry .",1
1219,"according to the prosecutor , the share transaction were carried out after hk ruokatalo had proceeded in the negotiation concerning the acquisition of swedish meat .",1
1126,"simultaneously with this merger plan another merger plan ha been signed , according to which suomen projektivuokraus oy , a subsidiary of vtm rakennuskonevuokraamo oy , would be merged with vtm rakennuskonevuokraamo oy .",1
4,"operating loss before non recurring item wa eur 0.9 mn , compared to a profit of eur 11.5 mn in 2008 .",0
1595,"in 2009 , kone had annual net sale of eur 4.7 billion and approximately 34,000 employee .",1
2311,the main strength of the cooperation project lie in merging the know how of two large company .,2
2491,the company will also be compensated for acting a a reserve batch plant .,2
1077,fancy dans on the move fab glasgow gift and interior store fancy dans is moving,1
837,cash flow from operating activity before investment wa eur 0.8 1.2 million .,1
681,hybrid bond 18 january 2010 finnish it consultancy trainer house oyj hel trh1v said last friday it resolved to issue a eur5m hybrid bond to domestic investor in a bid to strengthen it capital structure .,1
1715,"it make a wide range of mobile device with service and software that enable people to experience music , navigation , video , television , imaging , game and business mobility .",1
2352,the stonegate utm solution offer protection against inbound and outbound attack .,2
2361,finnish raute precision ha won large glass batch plant and mortar plant order from mexico and the u .,2
2197,"finnish retailer stockmann ha won approval from the board of swedish rival lindex for a public tender offer with the aim of expanding the company presence in russia and other cee country , stockmann said monday .",2
1148,"solvay s.a. ha engaged poyry to provide project management , engineering , procurement , and site service for a hydrogen peroxide production plant to be built by a solvay basf joint venture at basf s zandvliet site , belgium .",1
574,"these product include personal communication product such a mobile phone and their part , home communication product such a set top box and electronics for flat panel tv a well a communication network product such a base station , tower top amplifier , and microwave system .",1
50,they are also upset that some of the machinery and work is taken over to poland .,0
853,a total 30 % of the order value wa booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 .,1
1982,"stora enso , a global paper , packaging and wood product company , and neste oil , a finnish company engaged in the refining and marketing of oil , have inaugurated the demonstration plant at varkaus , finland for biomass to liquid production utilizing forestry residue .",1
1823,"so , at the present time nokian tire had the contract of tire production in china .",1
833,vianor sell tire for car and truck a well a a range of other car part and provides maintenance service .,1
1115,fortum had previously bought the state held stake in tgk 10 from rao ues during it reform .,1
1166,u.s. district judge douglas p. woodlock yesterday extended a jan. 17 temporary restraining order until march 7 .,1
2518,"earnings per share for january june 2010 were eur0 .30 , an increase of 20 % year on year eur0 .25 .",2
1906,"a total of 15,000 new citycon share with a nominal value of eur 1.35 per share were subscribed between 17 and 23 march 2006 exercising the a b c option based on the company s stock option plan 1999 .",1
971,"for 2009 , net profit wa eur3m and the company paid a dividend of eur1 .30 apiece .",1
399,finnish civil aviation administration decided to temporarily reopen finnish capital s helsinki airport since 3 p.m. to 11 p.m. monday local time .,1
2368,"the geosolutions technology will leverage benefon s gps solution by providing location based search technology , a community platform , location relevant multimedia content and a new and powerful commercial model .",2
19,"a a result of the negotiation , the company will terminate total 5 employment contract .",0
684,"poyry energy gmbh is austria s leading engineering and consulting company in the energy , infrastructure and environment sector , owned by poyry plc . and the austrian verbund ag .",1
35,finnish business software group affectogenimap oyj said it net profit halved to 1.2 mln euro $ 1.5 mln in the first nine month of 2006 from 2.2 mln euro $ 2.8 mln in the same period of 2005 .,0
2739,finnish and swedish construction market are still experiencing an estimated 4 % annual growth in 2008 .,2
524,the report will be emailed within 2 business day of an order .,1
2455,altimo and teliasonera said yesterday that usmanov would be welcome to join the new company .,2
920,"poyry is a global consulting and engineering firm focusing on the energy , forest industry and infrastructure environment sector .",1
1841,sanoma magazine international will invite other shareholder holding approximately 15 % of the share to sell their share .,1
1890,"the manager is critical of politician failure to differentiate between beleaguered european financial institution and skandinavian bank , which sailed through the crisis without issue .",1
537,okmetic ha used the furnace for the contract manufacturing of solar crystal .,1
1705,renesas mobile europe ltd ha approximately 470 employee in oulu .,1
2837,we look forward to helping the company develop it operational service and further digitalize it service for it customer .,2
245,okmetic expects it net sale for the first half of 2009 to be le than in 2008 .,0
784,production is scheduled to start by the end of april 2007 .,1
1409,the notice in it entirety with other proposal from the nomination committee and the board will be published at least four week before 28 april on the company s website and in post och inrikes tidningar and dagens industri .,1
2537,"nordea bank sto nda and sampo bank have helped finnish real estate investment company sponda hel sda1v place a eur100m usd125 .4 m domestic bond , the company said friday .",2
154,finnish waste management and cleaning group lassila tikanoja oyj l t net profit went down to 32.2 mln euro $ 47.7 mln for 2007 from 35.3 mln euro $ 52.3 mln for 2006 .,0
1686,finnish stainless steel manufacturer outokumpu in degefors is planning to recruit new engineer in order to meet a retirement wave over the next few year .,1
625,the board of director wa authorized to decide on other term of the share issue .,1
2782,"based upon it unique fiber expertise and innovative approach , the company ha a strong market position in several business area in which it operates .",2
1346,the organization that is a member of the russian auto sector union mpra ha become active since tikkurila acquired russian paint company kraski teks in 2006 .,1
569,the company had hoped the new plant would be on stream by the end of 2008 .,1
1758,the increase range will vary up to 10 % .,1
1816,"previously , vaahto pulp ha supplied headboxes with rectifier roll and dilution control technology for stora enso s mill in imatra , eastern finland .",1
2065,all reproduction for further distribution is prohibited .,1
127,glaston s net profit for the third quarter of 2007 dropped to 2.4 mln euro $ 3.5 mln from 3.5 mln euro $ 5.1 mln for the corresponding period of 2006 .,0
2880,"due to rapid expansion , the market share of tallink in term of passenger carriage through tallinna sadam port of tallinn totaled 55 percent in november against 45.7 percent in november 2005 .",2
2006,corporate it update c 1995 2009 m2 communication ltd finnish technology group teleste corporation omx helsinki tlt1v reported on wednesday 4 february an operating profit of eur5 .6 m on net sale of eur108 .7 m for the year 2008 .,1
980,1 april 2011 finnish machinery rental company ramirent oyj hel rmr1v said today it ha acquired the asset of sector player stavebni doprava a mechanizace sdm in the czech republic for an undisclosed sum .,1
2877,our design team ha long admired marimekko s vivid pattern and color .,2
190,"finnish suominen corporation that make wipe , nonwovens , and flexible packaging , expects change in the market situation to reduce sale of suominen s nonwovens and wet wipe from the previously estimated volume .",0
1139,"with the government exempting certain stainless steel product from anti dumping duty , finland based outokumpu today said it will look to enter into supply pact with the indian railway soon .",1
992,the owner who have participated in the business operation of the company will continue in poyry s employment after the transaction .,1
699,"it is necessary to strengthen the company s operation , however .",1
606,"sanoma learning literature , offering print and digital learning material , is present in eleven country .",1
180,"konecranes ha previously communicated an estimated reduction of about 1,600 employee on group level in 2009 .",0
301,"alma medium s operating profit amounted to eur 11.9 mn , down from eur 15.0 mn a year earlier .",0
2544,"finnish airline finnair ha won a deal with the uk public sector to be the official airline for flight from london heathrow to osaka in japan , a well a flight between manchester in the uk and helsinki in finland .",2
2686,incap and lankapaja aim to enter into actual agreement to transfer the sheet metal production to the buyer in february in order to complete the transfer on 1 march 2011 .,2
1060,work on the assignment ha already started and is due for completion in spring 2011 .,1
2750,"market had been expecting a poor performance , and the company s stock wa up 6 percent at x20ac 23.89 u $ 33.84 in early afternoon trading in helsinki .",2
2784,these moderate but significant change resulted in a significant 24 32 % reduction in the estimated cvd risk .,2
2565,"via the agreement , ramirent will expand the range of equipment and service it delivers to destia , ramirent finland s managing director kari aulasmaa , said .",2
1069,the share subscription period will expire on 30 september 2007 .,1
2524,kalmar ha been awarded a new 5 year contract to supply it rough terrain container handler rtch .,2
2205,"kesko s car import and retailing business , vv auto , saw sale grow by 17.1 pct .",2
1243,the proposal that the board of director will make at the annual general meeting is attached a a whole to this release .,1
16,the elcoteq group recently announced that the last three month of the previous year brought to it a major loss of more than half a billion kroon eur 32 mln for the fifth quarter running .,0
2883,finnish fiber and plastic product maker suominen corporation said it net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine month of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .,2
546,"the business to be divested offer dairy , edible fat , ready meal and ice cream packaging to multinational and local customer .",1
658,there is no room to modify the share component a we have already indicated .,1
2615,we are proud to contribute to the creation of a world class airport facility with kone s innovative people flow tm solution .,2
2646,the department store division reported an increase in sale of 4 per cent .,2
1504,short term license for the game cost a little a $ 3 while purchasing a game outright can cost a much a $ 10 or $ 15 .,1
959,jacob ha been supporting storengy s investment of developing storage site since 2006 a owner s engineer .,1
2331,"the world s second largest stainless steel maker said net profit in the three month period until dec. 31 surged to euro603 million u $ 781 million , or euro3 .33 u $ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",2
797,"besides , a there is no depositor preference in finland , senior debt and deposit rank on a par , which is also taken into consideration , the agency added .",1
225,upm stock fell 3 percent to euro 12.49 $ 17.24 in early afternoon trading in helsinki .,0
2074,mobile data transfer is expected to increase explosively in the lte era .,1
1799,he wore a black beanie type cap and a black jacket .,1
2485,return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,2
2866,"metsaliitto , however , narrowed it net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .",2
2277,the purpose of this action is to ensure company s cost effectiveness this year and in the near future .,2
2085,"the new agreement , which expands a long established cooperation between the company , involves the transfer of certain engineering and documentation function from larox to etteplan .",2
1693,the transaction included also the transfer of the lease agreement concerning manufacturing premise and employment agreement related to these operation .,1
1045,"after the sale , savcor group ltd will comprise savcor art , a corporate function and an investment in cencorp corporation .",1
469,l t also acquired a 50 pct stake in local sector company salvor oy at the beginning of september 2007 .,1
954,the manufacturing will begin in pietarsaari in the beginning of the year 2009 and the delivery will take place in october 2009 .,1
2879,"finnish security and privacy software solution developer stonesoft oyj said on january 7 , 2008 that the preliminary sale of it stonegate product grew by 59 pct year on year to 3.6 mln euro $ 5.3 mln for the fourth quarter of 2007 .",2
639,fixed mobile convergence solution represent a key value proposition in today s communication market .,1
2689,"svyturys utenos alus , which is controlled by the nordic group baltic beverage holding bbh , posted a 4.7 per cent growth in beer sale for january may to 46.22 million litre .",2
1218,currently more than 100 of global fortune 500 company are using ssh security solution .,1
1158,"the decision of the french court relates to the claim raised by twenty one former aspocomp s.a.s employee , the company said .",1
1415,talentum acquired a 47.5 pct stake in varesvuo partner in 1997 and the remaining in 2002 and 2005 .,1
2624,"there ha been some recovery of the base metal price and increased demand for metal in china , however .",2
1527,the company aim is to finalize the negotiation and sign the contract at the start of october 2008 .,1
2827,"while concern remain longer term , size and scale may enable nokia to hold on to it newfound margin improvement in the near term , the analyst wrote .",2
1300,currency conversion are based on exchange rate at the time of the deal .,1
2781,"following the acquisition , relacom will strengthen it presence in finland , serving operator and office market with mobile and fixed network construction , installation and maintenance service .",2
1603,"risto jalo , chief executive of dormus print and also owner of the remainder of the company , will keep his position after the acquisition .",1
160,the announcement come two week before a key licensing agreement expires between between the two company which are embroiled in a disagreement over royalty payment for texas instrument chip which use qualcomm patented technology .,0
1704,"russia accounted for 9 % of the lagardere magazine division s revenue , or eur 114.40 mn usd 148.11 mn in 2009 , the usa for 18 % .",1
956,"finnish property investment company citycon will expand and refurbish kersberga shopping center in stockholm , in sweden .",1
2821,"the new office , located in shenzhen , will strengthen vaisala s already 10 year old presence in china .",2
877,"metso will provide a recovery boiler with a capacity of 6,800 tonne of dry solid per day and an evaporation plant with six thermal stage and a capacity of 1,600 tonne per hour .",1
1919,term were not disclosed .,1
1884,"basware invoice processing , basware contract matching , basware order matching and basware kpi reporting tool are part of the basware s enterprise purchase to pay solution suite .",1
2200,"in the third quarter , net sale increased by 12 % year on year to eur 159.5 million , or by 6 % at comparable currency rate growth .",2
98,the repurchase shall decrease the distributable capital and reserve .,0
2737,"in 2009 , fiskars cash flow from operating activity amounted to eur121m , up from eur97m in the previous year .",2
2557,outotec s net profit for the second quarter of 2007 jumped to 16.8 mln euro $ 23.1 mln from 4.6 mln euro $ 6.3 mln a year ago .,2
253,operating profit excluding non recurring item wa eur 7.8 million compared to eur 11.2 million .,0
103,a survey conducted by taloustutkimus for sampo life show that company are badly prepared to losing key staff member .,0
1445,the finnish company claim to have over a quarter of a million contented tulikivi fireplace business and homeowner worldwide .,1
1443,our research show that access to information technology ha been one of the limiting factor for most small business especially when they work in a heterogenous network based environment .,1
1648,"according to sweden s minister for local government and financial market , mat odell , the decision to sell the state s share in telecom group teliasonera can only be carried out in cooperation with the state of finland .",1
586,"it is positive that the company it recruited harri koponen a ceo , according to affarsvarlden .",1
627,"over the year , the color orange ha become synonymous with quality .",1
1696,stock exchange release 10 3 2011 12 00 sanoma ha published it annual report and financial statement for 2010 and it first corporate responsibility report .,1
2101,"in january september 2007 , the group s net sale from continuing operation rose to eur 213.1 mn from eur 172.6 mn in the corresponding period in 2006 .",2
2199,upm kymmene upgraded to in line from underperform by goldman sachs .,2
403,"tikkurila , a division of kemira group , control about 23 % of the russian market in it field and owns st. petersburg paint producer tex . .",1
1154,"liquid handling product include electronic and mechanical pipette , disposable tip a well a pipette maintenance and calibration service for research institution , healthcare and industrial laboratory .",1
2255,"then , it said the contract wa estimated to contribute more than eur150m to it net sale in 2010 .",2
1682,"tieto s service is also used to send , process and receive material related to absentee voting .",1
2056,"yit corporation sept. 24 , 2007 at 13 30 corporate release stock exchange release yit s capital market day in london , sept. 26 , 2007 on wednesday , september 26 , 2007 , yit will hold a capital market day for investor and analyst in london .",1
2754,the rationalization of the operation seek to achieve over eur 1 million in yearly saving a from the second quarter of the current financial year .,2
452,copyright afx news and afx financial news logo are registered trademark of afx news limited,1
2301,"the lithuanian beer market made up 14.41 million liter in january , a rise of 0.8 percent from the year earlier figure , the lithuanian brewer association reporting citing the result from it member .",2
1327,"the enterprise value of the fray bentos pulp mill and forestal oriental total approximately euro1 .6 billion , upm said .",1
2049,the company will propose a dividend of eur0 .12 per share for 2008 .,1
880,the contract comprise turnkey order for roro system for two roro cruise vessel under construction for viking line and tallink .,1
2852,"however , sale returned to growth in april june 2010 , ceo pekka eloholma said .",2
623,the value of the confirmed aircraft order total eur 2bn .,1
2393,"finnish investment group panostaja oyj said it net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005 06 , ended october 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004 05 .",2
2683,share of nokia corp. rose thursday after the cell phone maker said it third quarter earnings almost doubled and it share of the global handset market increased .,2
1787,"huhtamaki oyj stock exchange release 16.12.2008 at 09 30 huhtamaki oyj ha resolved to clarify the group structure by separating the foodservice and consumer good business in it production unit in hameenlinna , finland by transferring the business into it wholly owned subsidiary .",1
262,capital expenditure on energy efficiency ha unfortunately fallen along with the decline in the economy .,0
1634,"the contract comprises a log handling line , a peeling line , and a veneer drying and grading line .",1
1438,"the familiar blue , white , and red hk seal ha received a more authentic look .",1
2198,"the previously concluded adaptation measure , concerning other staff , were adequate for the time being , and the planning operation continue a before at the plant , the company said .",2
1969,scandic feed will also diversify tosno s product portfolio further .,1
2520,this new partnership agreement represents a significant milestone for both party .,2
1802,"the company is in charge of all natural gas storage activity in france , great britain , and germany .",1
640,"economic development in china is no longer taking place only on the east coast and in the shanghai area , vauramo say .",1
2385,"adp news feb 12 , 2009 finnish it solution provider affecto oyj hel afe1v said today it net profit rose to eur 8.5 million usd 11m in 2008 from eur 7 million in 2007 .",2
2598,finnish food company raisio oyj hel raivv said today it will buy british snack and confectionery company big bear group plc for an enterprise value of eur 95.3 million usd 129.9 m .,2
2740,"progress group , qpr s representative in saudi arabia and north africa , ha signed a framework agreement for a long term strategic relationship with ise .",2
1959,solidium now hold 5.0 per cent of the share solidium oy ha acquired 5.0 per cent of the share in tieto corporation for approximately eur 58 million .,1
488,the expanded plant is scheduled to be operational by the middle of october 2009 .,1
1843,"at the beginning of the subscription period on may 2 , 2006 the share subscription price under b option right is eur 10.22 per share .",1
1734,low energy consumption and flexible loading are just a few of the advantage of the chf pro .,1
146,"at 12.01 pm , the omx helsinki 25 wa down 0.66 pct to 3,143.57 and the omx helsinki wa 0.67 pct lower at 10,530.74 on 253 mln eur turnover .",0
1534,the joint venture is planning a quick timetable for negotiating the lease of the potential wind farm area and for charting the feasibility of the wind farm .,1
1986,the crane would be installed onboard two freighter ordered by singaporean ship owner masterbulk .,1
1369,"this implementation will upgrade the existing system , enabling voicemail and video mail to be housed on the same platform .",1
2450,"singapore icis 1 kemira and indian water infrastructure firm 2 ivrcl have agreed to form a join venture which includes a new inorganic coagulant manufacturing facility in andhra pradesh state , india , the finnish water treatment chemical maker said on tuesday .",2
2842,a memorandum of understanding on cooperation between the finnish global chemical company kemira and vietnam national chemical group vinachem wa signed on this occasion .,2
659,the firm generated sale of 187 mln eur in 2005 .,1
1794,the company is presently examining whether the project would be financially feasible .,1
2511,"thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our indian operation , tell incap s president ceo juhani hanninen .",2
186,"operating profit for the 12 month period decreased from eur5 .4 m while net sale increased from eur62 .0 m , a compared to the financial year 2004 .",0
1147,aspo s net sale in 2006 totaled eur 225.9 million .,1
608,"finnish metal component supplier componenta on december 26 , 2006 applied for approval with the turkish capital market board to launch a mandatory offer for the remaining share in iron and aluminium casting producer doktas dokumculuk .",1
2191,finnish operator elisa and aker yard have signed a long term service deal through which elisa will deliver all necessary voice and data service for aker yard in finland .,2
1930,delivery by outotec will take place over 30 month .,1
197,"however , this increase signaling traffic which waste network resource and allows fewer smartphones to connect .",0
2327,"pioneer library system wa one of 127 library , municipality , art , culture and higher education and science organization to have been awarded grant to participate in the big read , the largest federal reading program in u.s. history .",2
293,"at the moment , valio is not worried , but if the ban continues for long , it may become quite a problem .",0
766,below are unaudited consolidated result for aspocomp group under ifrs reporting standard .,1
400,"the company can not give up palm oil altogether , however .",1
122,"making matter more difficult , the company said it ha been grappling with higher oil and gas price , which have pushed up the cost of energy , raw material and transportation .",0
202,"adp news jan 22 , 2009 finnish mobile phone maker nokia oyj omx nok1v said today it operating profit decreased to eur 5 billion usd 6.5 bn for 2008 from eur 8 billion for 2007 .",0
835,"it grew in finland , norway , denmark and the baltic country .",1
2294,"adp news nov 18 , 2008 finnish ac drive manufacturer vacon oyj omx vac1v said today that it had set up new representative office in romania and ukraine to serve the growing market in eastern and southeastern europe .",2
1439,e s building system service had revenue of eur 355 mln in 2007 .,1
1733,"the other seat would go to edgar edmonds , an american with experience of the clothing and retail industry , and christian fischer , an austrian with experience in the winter sport good business .",1
1695,"according to tiimari , consumer are advised to cut away the rabbit bow tie that contains the formadehyde and dispose of it .",1
1707,hk ruokatalo s target is to know the consumer .,1
2819,teleste and sentry 360 have formed an integration partnership between sentry s advanced 360 degree immersive camera product line and teleste s enterprise video management system .,2
1153,"the chain ha been trying to cut it own cost , pressuring vendor such a fitness equipment manufacturer precor to slash price .",1
1661,"following this increase huhtamaki s registered share capital is eur360 .62 m and the number of share outstanding is 106,063,320 .",1
2432,"the stock price rose 70.0 ore or 0.9 % to close at sek77 .65 , ending a two day streak of loss .",2
1759,"customer wave card in front of the reader to make payment , similar to touch and go card used in transport system .",1
854,okmetic board of director ha also decided on a new share ownership program directed to the company s top management .,1
1589,the value of this kind of order amount usually between euro 2 and 3 million .,1
2267,sport equipment sale also progressed well owing to the prolonged winter season .,2
641,"we offer our client integrated management consulting , total solution for complex project and efficient , best in class design and supervision .",1
1,down to eur5 .9 m h1 09 3 august 2009 finnish medium group ilkka yhtyma oyj hel ilk2s said today it net profit fell 45 % on the year to eur5 .9 m in the first half of 2009 .,0
2160,"the financial impact is estimated to be some 1.5 meur annual improvement in the division s result , starting from fiscal year 2007 .",2
698,m2 communication disclaims all liability for information provided within information on on the world wide web .,1
1636,"elcoteq se stock exchange announcement february 4 , 2009 at 10.00 am eet elcoteq will publish it financial statement bulletin 2008 on wednesday , february 11 , at 9.00 am eet .",1
1291,"last year , the firm also acquired realprojekti oy , a real estate development company , to advise capman on it property activity .",1
2765,sanoma magazine finland s net sale grew to eur 140.1 mn from eur 131.8 mn .,2
2489,"for the first nine month of 2010 , talvivaara s net loss narrowed to eur 8.3 million from eur 21.9 million for the same period of 2009 .",2
1520,active shipping is essential for finland .,1
1853,at 9 00 eet alma medium s annual report for 2009 is scheduled to be published in calendar week 9 .,1
1136,"at end august , sampo wa nordea s biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % .",1
2804,"operating profit totalled eur 0.4 mn , up from an operating loss of eur 0.8 mn year on year .",2
1631,a plumbing business ha announced it is sponsoring a professional dart player .,1
1998,"iso omena is based in the matinkyla district of the southern part of the city of espoo , southern finland .",1
663,"stora enso oyj said friday it will sell it north american unit to newpage , in a deal valued at euro1 .82 billion u $ 2.52 million .",1
683,"we have a license agreement with nokia corp. which in part expires on april 9 , 2007 .",1
1257,the group said it intends to initiate within this year the process of buyout of minority shareholder of ragutis with the aim of becoming the sole owner of the company .,1
317,"pretax loss totaled eur 1.2 mn , down from a profit of eur 2.1 mn in 2004 .",0
648,the company turnover amounted to meur 27.9 in 2007 .,1
1434,"the effect may remain short lived , however .",1
1479,christine idzelis eqt partner shed salcomp swedish financial investor eqt partner is selling a majority of it stake in mobile phone charger manufacturer salcomp oyj to nordic investment company nordstjernan ab .,1
709,"the employer , together with health personnel , support quitting and pay part of the cost of nicotine treatment .",1
1282,"adpnews dec 23 , 2009 norwegian financial service group sparebank 1 gruppen a osl sbgrp said it board of director appointed today jarle haug managing director of it claim collection subsidiary sparebank 1 gruppen finans",1
1768,the company ha 120 employee and annual sale of approximately eur16m .,1
972,"abn amro capital ha agreed to sell it helsinki based designer homeware producer , iittala oyj , to crosstown consumer product group fiskars corp. , for eur230 million to eur235 million $ 310 million to $ 316 million .",1
2675,stockmann mastercard ha widened the scope of this cooperation to estonia and latvia .,2
2680,"sysopen digia plc , press release , 7 february 2006 ibm finland ha rewarded it most distinguished partner company for 2005 .",2
1306,"altogether capman employ approximately 150 people in helsinki , stockholm , copenhagen , oslo , moscow and luxembourg .",1
1400,the new chain ha 700 discount store and 250 supermarket .,1
1408,it market share is 6 percent according to ac nielsen s 2008 data .,1
2237,"nevertheless , fitch note that the business fundamental of the three bank currently remain sound .",2
1496,"helsinki afx salcomp , the mobile phone charger manufacturer , said it ha appointed markku hangasjarvi a it new ceo , following the resignation of mat eriksson .",1
2038,"the new agreement is a continuation to theagreement signed earlier this year with the lemminkainen group , whereby cramo acquired the entire construction machine fleet oflemminkainen talo oy ita ja pohjois suomo , and signed asimilar agreement , said tatu hauhio , managing director ofcramo finland .",1
1529,"according to the finnish russian chamber of commerce , all the major construction company of finland are operating in russia .",1
1663,the value of the order is nearly eur400m .,1
