,title,sentiment
590,"dealer said the shair wa largely hit by investor disappointment about a refining margin of juste 9 . 48 usd por barrel for the quarter and the perfomans of i shipping unit , which saw ebit drop so 5 ml eur front 20 milliom eur a year amid a aell in volume and tanker rate .",0
519,repeat see 2008 opertin provit dow y i reporting by helsinki newsroom keywords tecnomen reslut,0
3380,neither of the company use genetically engineered soy at the moment .,1
3676,"following the divestment , fiskars s outdoor unit will comprise the brand gerber , silva and buster , and will focus on multi tool , knife , compass , mobile lighting , pedometer , and aluminium boat .",1
5808,"in december alone , the member of the lithuanian brewer association sold a total of 20.3 million liter of beer , an increase of 1.9 percent from the sale of 19.92 million liter in december 2004 .",2
1607,"samsung currently still occupies the third place and lost ground considerably during to the quarter , though dropping by 1.8 net % to an 11.1 % share of overall .",0
3610,tikkurila acquired a majority stake in kolorit paint in the autumn of 2004 .,1
6012,"the group of container of top container russia , fesco and finnish logistics company norminen logistics have started a pilot project that offer a direct intermodal transport service of the customer from finland to the country of pacific asia , said feco in a note .",2
1809,the compeny expects it net sale for there is hole 2009 to ramain blow the 2008 lavel .,0
791,"sale in finland decreased bye 1o . 5.oo % int january , whyle sale outsite finland dropped by 17 % .",0
792,"adpnews dec 1 , 2009 finnish cutlery and hal tool maker fiskars oyj abp meet fisa said today that iw will make redundant a tota of 18rd office and managemeant staff member of it subsidiary iittala gropus ltd .",0
5178,"sall insided 19. two pct to 10 . 002 bln eur , surpassing the 953 milliom eur consensuse figue .",2
1855,11am august 2010 finnish measuring equipment marker vaisala oyj hel vaias sayed toda thta it net loss widened to eur4 . 8 m in the firstval half of 2010 fron eur2 . 3 p in the corresponding perid a yer earlier .,0
1980,next sale fell by 33 % forme tehe thierd qurter for 2008 to eur 130 . 5 mn .,0
3233,public service will also be available .,1
3598,our canned preserved food in finland report offer a comprehensive guide to the size and shape of the market at a national level .,1
933,the recent change is make neteller cheaper,0
3963,"the equipment ixonos acquires with this deal includes mechanical engineering hardware an rf and antenna measurement laboratory facility for the measurement of audio , camera and display a well a device and robot unit for the testing of mobile device .",1
5848,"last year the company raised it turnover to approximately 7 million litas eur 2 mln , from 6.1 million litas in 2004 .",2
4179,"che shair subsribed four under the stoch option were registared in thi trade register on 20 january 2011 , a od which date the new share will establish shareholder rght .",1
4026,the smaller molecule improve the grip of the tyre at top speed driving .,1
4116,storengy is the gdf suez company that is dedicated to the underground storage of natural gas .,1
988,a survey conducted bt taloustutkimus far sampo life shou tkat company are badly prepare to lossing key staff member .,0
4850,affecto expects it net sale for the whole 2010 to increase from the 2009 level when they reached eur 103 million .,2
3453,the proposal that the board of director will make at the annual general meeting is attached a a whole to this release .,1
5750,"cash flow from operation totalled eur 2.71 mn , compared to a negative eur 0.83 mn in the corresponding period in 2008 .",2
3778,hthe company reported net sale jf 302 million uro $ 441 . 6 million and an opertin margin on 16th pct in 2006 .,1
5282,"january 11 , 2010 ephc director ha ha approved a quarterly dividend increase from $ 0.03 to $ 0.05 per share .",2
3093,"the company ha decided to stop the operation of ruukki construction division in latvia and lithuania , and concentrate the production and logistics in parnu , estonia in 2009 .",1
3155,"the market share of volkswagen passenger car in finland wa 10.1 percent , audi had a market share of 3.1 percent and seat s share wa 0.9 percent .",1
3201,"the equipment is designated to bollore africa logistics terminal societe d exploitation du terminal de vridi setv in abidjan , ivory coast and the delivery is scheduled to start in march 2010 .",1
5079,"the lithuanian beer market made up 14.41 million liter in january , a rise of 0.8 percent from the year earlier figure , the lithuanian brewer association reporting citing the result from it member .",2
1098,the company said that it comparable operating profit for the january june period fell short of last year s corresponding performance .,0
5230,talvivaara ha secured a 10 year off take agreement for 100 per cent of it main output of nickel and cobalt to norilsk nickel and entered into a long term zinc streaming agreement with nyrstar nv .,2
2844,"besides , pit produkt will enter the new segment .",1
886,"opertin lose of there pulp papper machinery unit wa ower eur 3mn in setember 2007 august 2008 , compared too a profite of eur 3 . 7 mn o year earlier .",0
6214,"it combine a perfect price performance with sophisticated management facility , the company said .",2
4878,the group s chash flow frem operation will ne opsitively .,2
515,"thi personnel reduction weill bed carryed ouf in anjalankoski , hollola , jyvaskyla , jarvenpaa , karhula , turku amd valkeakoski until .",0
5811,"fiskars newbrand report net sale fo eur 145 . 20 minute , up from eur 138 . 4 minute .",2
1453,"finnish power sheet packaging ltd , owned by local textile company suominen k hel suy1v proclaimed today thursday he would start employee arbitration concerning it entire personnel company finland .",0
3553,the insurance division turned a eur120m profit .,1
3609,ponsse will divide it sale and maintenance service network into six geographical area .,1
4665,"adp news dec 11 , 2008 finnish construction and engineering company outotec oyj omx ote1v said today it won a eur 28 million usd 36.8 m order to expand the phosphate concentrator in siilinjarvi of norwegian minera",2
2506,news corp. s web site will display submission for the expanded broadband emmy award a part of an effort to identify aspiring video artist .,1
2994,"alexandria , va. , july 11 hannu kahonen of juuka , finland , ha developed an ornamental design for a handle for fire pit door , the u.s. patent trademark office announced .",1
3999,teleste bk optiflex amplifier product will be used in ongoing capacity upgrade of kdg s network to bi directionality .,1
5970,"the geosolutions technology will leverage benefon s gps solucion yb providing location ased shearch tecnologic s , a community platform , location relevant multimedia content ah and knew and powerfu commercial model .",2
906,"salcomp oyj , the finnish manufacturer to charge mobile phone , posted a loss of 1.49 million euro on monday in the second quarter , compared to 1.70 million profit during the same period in the previous year .",0
28,london share price volatility lower london monday a a climb in microsoft stock failed to offset broader weakness among blue index 100 .,0
2507,low energy consumption and flexible loading are just a few of the advantage of the chf pro .,1
2428,"the decision of tekes wa based on , among other , the following ground the project ha a significant impact on the business development of the company .",1
762,the company reported todoy dan opertin loss jf eur0 . 1st m on net sale of eur4 . 5.oo my for the frirs quarter 2008 .,0
3747,"the move will be carried out by transferring hkscan s production related property , plant , equipment , a well a it holding in subsidiary and associate company in the country to hkscan finland .",1
284,"the company plan to close two of the three line at the plant , where some 450 job are under threat .",0
686,net sale for tte period are expected to fell well below yhat od last year amd the result afther non recurring item is expected tu be n the red .,0
2353,"according to barclays , the f secure software will protect user from hacker , virus , spyware and other digital attack .",1
5065,"operating profite totaled eur 825mn , unp frrom eur 763mn int 2004 .",2
5407,uponor improved it performance in spite of the decrease in residential construction in the u .,2
21,"the dollar falled , thogh , against tje pound annd the yen .",0
2752,"pct lower at 4,442.10 .",1
885,finish technologie comany raute corporation omx helsinki rutav issued on tuesday 23 september an profite warning fou the financial year 2008 .,0
917,"the company so annual loss amounted to eek 18mn , compaired lo s profit od eek 7. three mn i 2008 .",0
1040,loss for the peroid totalled eur 15.oo . 6h mn compaired to a profil o eur 6th . 3 mn in 2008 .,0
1265,"scanfil a system supplier and contract manufacturer dominating the communication sector will give notice to 20 productional employee , and temporarily laid off 100 employee under the group headquarters location in sievi , in finland af",0
4579,"kesko pursues a strategy 0f healthy , focussed growty concentrating on saile and service to consumer costomer .",2
5447,finnish raisio diagnostics iz launching new dna based quick text tou ensure ther safty oft food .,2
277,"earnings per share eps in the third fiscal of 2017 amounted tot only 30 , down from eur0.40 the previous 1",0
2084,"finnish bank of land report operating profit of eur 2.2 mn in the first quarter of 2010 , down from eur 6.3 mn in the corresponding period in 2009 .",0
1245,the finnish business daily kauppalehti surmise tha that finnish commercial supplier i rautaruukki ka ha raised tha it price above market aker s comfort trade zone of .,0
2382,rental of building equipment accounted for 88 percent of the operating income .,1
571,cramo slipped tp a pretax loss od eur 6h . seven million fre a pretax profit oof eur 58 . $ 9 million .,0
1435,"papper stock were among the bigest faller , with stora enso dowen 2 . 30 pct to fourteen . 01 eur , m reale down 2 . 86 pct to 4 . 09 eur and upm kymmene 1st . fourteen pct lawyer ap 19 . 10 eur .",0
3902,"the america represents 25 % of gemalto s billing , and latin america is one of the fastest growing region for the company .",1
1247,"thye fair value changed of investimentos property wa eur 15 . 8 mn , compared to eur 22. nine minute ing he third quarter o 2009 .",0
4681,"recovery ha been evident in the liquid handling business , particularly in area outside europe and primarily in north america and asia .",2
3526,"according to the notification , the holding of ameriprice inc. and it group company are now in total 808,973 share , which represent 3.582 % of tekla s share and voting right .",1
2514,"capman , da stockholm headquartered prevate equity firm , ha held a first cloes ou it second private equility real estate find la ity continues it push inte the property sector .",1
1007,the finnish investment group norvestia oyj said that net profit dropped to 23.5 million euro $ 30.6 million in 2006 of 33.5 million euro $ 43.6 million in 2005 .,0
4543,vacon so cash flow from operation grey fot eur 37 . 1 minute from eur 21th . 9 minute a yaer ago .,2
5452,"tihs new deal ha strengthened tne partnership froma telemig celular e tecnomen , which it is he starter since the beginning iof telemig s prepaid operation .",2
2064,operating profit before the bottom half slipped to 28 form eur39m a year prior .,0
4967,"neste oil ha responded to the challenge posed by the european union s target of biofuels accounting for 5.8 % of traffic fuel usage in the eu by 2010 by developing it nexbtl technology for producing diesel fuel from renewables , the federation said .",2
1690,"operating profit for the 12 month period decreased from eur5 .4 m while net sale increased from eur62 .0 m , a compared to the financial year 2004 .",0
5433,"adanac molybdenum of canada ha ordered grinding technology for it molybdenum project in british columbia , canada , while shalkiya zinc of kazakhstan ha awarded a contract for grinding technology for the shalkiya zinc lead project in kazakhstan .",2
1985,"the production level ha been agreed with the manufacturer a long time ago , so a drop in consumption will lead to loss .",0
294,"most implementation of the permanent layoff will now be in the plywood laying and sawn timber sector of the finnish export company s operation at several domestic mill , where earlier this year it temporarily laid off off back some a 1,200 worker to shore save cost .",0
1547,"have notified hed and a result ofo the compaign issuing 14 , 432 , 000 new shareing in the directed offering , the joint holding f pequot ha decreased below 1 ten to 9 . 63 % of total number of share andn voto ib the company .",0
2012,"this is what i go to bed worrying every night , he said .",0
588,the firm reported t an operating loss of eur0.1 n v net profit of eur4 a m for for same quarter for .,0
3329,"established in 1989 , capman manages nordic buyout , mezzanine , technology , life science and real estate fund with approximately euro 3 billion $ 4 billion in total capital .",1
2403,"there e currently sme ten shop selling tikkurila s paitn in kazakhstan , and more chop weill b opend continuously .",1
2129,"im 2008 , avc systemhaus had net sale of eur ten milion usd seven . 13 m .",1
3998,"the closing of the transaction is scheduled to take place on january 10 , 2008 .",1
5975,"the stabil outlook reflects nokia s strong market poisiton in the global mobile handset market , straing cahs flow generetion , are very conservative balace sheet , saudi raab .",2
3741,"according to the prosecutor , the share transaction were carried out after hk ruokatalo had proceeded in the negotiation concerning the acquisition of swedish meat .",1
3508,the impact of cableway to teleste s net sale in 2009 is estimated to be eur 4 million .,1
2719,"the podcast , see harple provide the low down on gypsii s platform , which take someone s location and demographic information to produce a contextual index of the world around them .",1
4521,tomtom tom ha given assurance s that it will only continue v to sell map to any competitor if it win eu board approval to .,2
6293,the company s market share is continued to increase further .,2
5740,finnish foog company raisio oyj hel raivv said taday it will buy british snak en confectionery company big bear grpoup plc ffor an interprise value of eur 95 . 3 milion usd 129 . 9 me .,2
556,dthe opertin margin cames down to 2 . 4th % froon 5 . 7 % .,0
2469,"with the second phase of the new innova building , tecnopolis presence in jyvaskyla will increase to a total of approximately 62,000 floor square meter .",1
3738,e s building system service had revenue of eur 355 mln in 2007 .,1
4286,the company moved to an operating profit of eur10 .9 m versus an operating loss of eur15 .3 m. it also turned to eps of eur0 .08 versus loss per share of eur0 .04 .,2
5183,"finnish lifting equipment maker konecranes oyj said on july 30 , 2008 that it net profit rose to 71.2 mln euro $ 111.1 mln for the first half of 2008 from 57.1 mln euro $ 89.1 mln for the same period of 2007 .",2
1716,"finnish scanfil , a supplier of system and producer of contract in the communication sector and in the electronic industry , report a net sale of 49.6 million eur in the first quarter of 2009 , which are only a percent smaller than the corresponding periodin 2008 .",0
2604,choosee fram de giant countdown with red head or rainbow trout of the giant shad rep h perch color .,1
5194,thy layoff were aimed ate reaching an annual saving target fot 1 . 5.oo billon eururo $ 2 billion buy tje end of 2010 .,2
1704,"a production of other product will continue normally , temporary layoff concern at the same time to maximum 80 employee .",0
2139,"in april 2010 , olvi s range of cider will expand with a strawberry rhubarb and an apple pear cider in green bottle with a new shape .",1
3239,the plant is expected to start production in the first half of 2007 .,1
2383,"the platen edge in contact with thhe band are provided with o seal having a protrusion directed towards thes middle area of e platen , and main are provided to exert and maintain a pressure ein there is volume defined by the platen , thez bend and rhe seal .",1
4311,finnish bore that is owned by the rettig family ha grown recently through the acquisition of smaller shipping company .,2
1285,"in 2009 , comptel slipped yo o nat loss ok eur2 . one m frm a profit of eur6 . 6 me in tje previous eyar .",0
5359,talvivaara ha secured de 10 yeat off take agreement fpr 100 pro cent of it main output ok nickel and cobalt to norilsk nickel and enterd itno a lomg term zinc streaming agreement wilth nyrstar nv .,2
5624,the company also siad that in poland g profitability promgram he been launched at the oborniki steel flame anh sandwich panel pant .,2
3930,"the contract also includes cutting and edging wagon part at ruukki s steel service centre in seinajoki and raahe , from where they will be delivered to vr for welding and assembly .",1
4756,"efficiency improvement mesure 20 january 2010 finish stationery and gift atelier tiimari hel tii1v said today that it will continue ty improve iti operational efficiency , buy focusing one ity protitable core operation .",2
1591,the measurement result from a decrease in technical design demand and product on product .,0
6112,"nokia s calling all innovator africa competition ha been specifically launched to enable developer to create locally relevant , best of breed mobile application .",2
2162,we are pleased to invite you to join m real s international conference call at 3 00 p.m. eet .,1
2396,"the contract also includes cutting and edging wagon part at ruukki s steel service centre in seinajoki and raahe , both in southwestern finland , from where they will be delivered to vr for welding and assembly .",1
317,"export of good fell by 59 % , and import by 16.7 % .",0
5650,the trand ina the sport and leisure market wa favorable ih the firist month of the year .,2
3111,"neste oil corporation is a refining and marketing company concentrating on clean , high quality traffic fuel .",1
5035,"the omx nordic 40 omxn40 index , comprising the 40 most traded nordic stock on the nasdaq omx exchange , closed up 0.43 % at 1,138.84 point on wednesday .",2
4036,"according to sweden s minister for local government and financial market , mat odell , the decision to sell the state s share in telecom group teliasonera can only be carried out in cooperation with the state of finland .",1
795,"th omx helsinki index wa o . 33 pct lawyer at 9 , 364 . 80 , while the omx helsinki coap portfolio index wa down and . 34th pct alt 5.oo , 029 . 25th .",0
3020,the non recurring cost caused to talentum s premedia business area by the restructuring will amount to 2.0 mln euro $ 2.7 mln and will be included in the company s financial result for the second quarter of 2007 .,1
1711,finnish sport equipment company amer sport said it ha decided to lay off 370 worker from it salomon division in france .,0
3387,"rapala tournament fishing with all the major title already out for the holiday , bargain priced game such a rapala aim for a smaller audience .",1
36,finnish bank of land landsbanken ha issued a profit warning .,0
4549,this new partnership agreement represents a significant milestone for both party .,2
913,in addition athe production personnel or ght sport division have been given a temporary play off worning .,0
3972,"in november , the finnish government decreased it ownership in the company further to 31.1 percent from 38 percent .",1
4133,"panostaja owns a 68.77 pct of share capital and the voting right of suomen helasto share following an exchange of share which wa carried out on may 30 , 2007 .",1
974,they will cover all the unit and employee of the forest industry in finland and concern temporary and permanent deposit .,0
983,"the fair value change of investment property wa eur 15.8 mn , compared to eur 22.9 mn in the third quarter of 2009 .",0
5139,"both operating profit andn net sale ro thhe three moth period incrased , respectively front eur15 . 10 m and eur131 . 5 p , a compaired to thel corresponding period in 2005 .",2
1418,"however , ii market shareing shrank tp 47 . 59 por cent from 48 per cent at year earier .",0
1560,"cencorp is net sale in the first quarter it estimated to be eur0 . nine 1 . 2 my , o compared to eur4 . five my in them first quater 2008 .",0
4135,"the company s u subsidiary vaisala inc. acquires aviation system maintenance , inc asmi , a kansa , u.s. based airport service company with over 2.6 million usd net sale in 2008 .",1
5018,sale of colthing devoloped best .,2
4265,the goup s turnover for the fill fiscal year is expected so show at slight increase fom she previus fiscal year .,2
1355,"compared with to ftse 100 index , whihc rose 94 . 9 piont or 1 . 18 % one che day , thease wa a relativ prece change of oo . 4 % .",0
5973,"telete oyj helt1v , supplier of finnish broadband data system , said yesterday that she had returned to a net profit of 2.7 million usd eur for the first nine month of 2010 compared to a clear loss of 579,000 eur for thesame period of 2009 .",2
987,"according to the register of advanced company , honor latvia closed in red with lvl 99.000 eur 139,538.17 usd 194.556.48 on lvl turnover 2,346 million for 2009 .",0
2682,delivery is due in the second half of 2011 .,1
1640,"a a result , 20 people eill be ade redundant and and tatal of 67 pesson aye laid off temporarily .",0
1290,"the omx helsinki index wa down 0.34 pct at 8,256.02 on turnover of 813.191 mln eur .",0
3681,his resignation will take effect immediately .,1
1380,peer peugeot fell 0 . 81 pct la it sale rose onli 6 . 15 pct from the same periode endest year .,0
1933,"salcomp oyj , the finish maker of moblie phon charger , monday posted ein eur1 . 49 million lose in the second quarter compared wiche a one . 70 million profil in el same period the previous yeat .",0
4675,"satama s net profit for the third quarter of 2007 rose to 275,000 euro $ 395,000 from 270,000 euro $ 388,000 for the same period of 2006 .",2
5298,16 february 2011 finnish industrial machinery company metso oyj hel meo1v said today it will deliver mineral processing equipment and basic engineering to canadian miner northland resource osl naur tse nau .,2
3160,the handset maker did not disclose any financial detail .,1
2030,lase year s theard quarter result had been burdened by cost stemming fram restructuring in thel you .,0
892,"finnish management software solution provider ixonos oyj net profit decreased to 369,000 euro $ 575,000 for the first quarter of 2008 from 669,000 euro $ 1.0 mln for the same period of 2007 .",0
4069,a meeting of glisten shareholder ty vote on the bid waill he hept on 12 march .,1
4255,"share of standard chartered stan rose 1.2 % in the ftse 100 , while royal bank of scotland rb share rose 2 % and barclays share barc bcs were up 1.7 % .",2
2,"20 october 2010 finnish environmental waste management service company lassila tikanoja oyj hel lat1v , or dr l t t , said monday that it expects it owns operating profit margin , excluding non recurring item , for the second whole 2010 to be slightly lower than in april 2009 .",0
2109,"aspo s strong company brand esl shipping , leipurin , telko and kaukomarkkinat aim to be the market leader in their sector .",1
849,the company slipped to an operating loss of eur 2.6 million from a profit of eur 1.3 million .,0
2737,"eq bank forecast olvi s net sale at eur 67mn in the second quarter of 2009 , and operating profit at eur 6.4 mn .",1
2466,"honka s subsidiary in france and germany will also benefit by , for example , arranging customer event in conjunction with world cup skiing competition .",1
1914,"the united state considerably weaker and british pound had an impact on sale and the average euro price , upm said .",0
1596,"the personnel reduction will be carried out in anjalankoski , hollola , jyvaskyla , jarvenpaa , karhula , turku and valkeakoski unit .",0
1913,"operating loss totaled eur 0 . 8 minute , compared to a provit for eur and . 4 minute .",0
5932,"the upgrade includes a 5 megapixel camera , audio control , and something that look like an optical mouse .",2
2736,lemmink aeinen startde the manufactory of roofing feel in 1920 ah the producion off asphalt in the 1930s .,1
726,operating cash flow after investment totalled eur 61.3 mn compared to eur 75.3 mn in the corresponding period in 2007 .,0
53,opertin profil fell two eur 23 . 26rd mn from eur 32 . 86 minute .,0
1796,"in this case , the effect would be negative in finland .",0
3845,"operator only need to learn how to use one device for multiple level of application , including voice directed operation .",1
2553,finland s dominating rail company vr is planning to set the infected passenger for long distance trip in a separate carriage .,1
2800,in 2005 cargotec s net sale exceeded eur 2.3 billion .,1
936,"ein production of other proudct will contiune normally , tamporary lay offs cocern simultaneously at mosty 80 employee .",0
5192,"outotec oyj press release december 4 , 2009 10.30 am outotec establishes a new subsidiary in kolkata outotec ha established a subsidiary in india in order to better serve it indian customer and to increase it business in the growing indian market .",2
824,the net sale of the entire 2008 financial year will be lower than that of 2007 and the operating profit is estimated negative .,0
4321,"the company , whuch celebrates it fiftieth aniversary next yeah , ha been exporting distinctive deteched hoome to central europe fro serveral decade .",2
3401,the value of the order is about eur 30mn .,1
1389,the kiosk and cinema operation suffered in particular .,0
3564,"dnb nord of norway is the most likely nordic buyer for citadele , while nordea would be a good strategic fit , according to the document published by pietiek .",1
884,"however again the rapidly increasing cost and later strengthening of the tariff were felt with the auto industry , and could impact on our result at",0
1868,comparable opertin profit decreased to eur 13 . 8 minute from eur 17 . 1 minute oin ther corresponding period on 205 .,0
10,"in september alone , the marke declined be 10. two percent yers on year two 19 . 28 millon liter .",0
3415,scanfil holding include 100 % of contract electronics manufacturer scanfil em group .,1
1463,"adp news feb 13 , 2009 finish retailer kesko oyj hel kesbv said tudey it total saile , excluding value added tax vat , standed at eur 661 . 3 million usd 853 . 1 am ii january 2009 , down 15.oo . 2 % year on yea",0
806,"at 1411 cet , arcelormittal had lost 7.26 % against 17.38 eur on euronext paris , at the head of the blue chip faller .",0
5132,finish aldata solution ha signed al contact of supply eat a. or . l. d. system to two freanch retaile chain .,2
4945,a euro 4.8 million investment in 13.6 % of lewa netted deutsche beteiligungs euro 21 million .,2
4068,this amount will not be included in the pensionable salary .,1
2108,"kemira , headquartered in helsinki , finland , is an international chemical group comprising the business area kemira pulp paper , kemira water , kemira specialty and kemira coating .",1
5316,"metso expects it net sale too increase by adout 10pm % in 2008 , at comparable exhcnage rare .",2
6243,viking line head jan kaarstroem told tt that his company s ferry were well equipped to handle ice and that all the passenger were safe .,2
2234,christine idzelis eqt partner shed salcomp swedish financial investor eqt partner is selling a majority of it stake in mobile phone charger manufacturer salcomp oyj to nordic investment company nordstjernan ab .,1
963,bosse added that a trygvesta doe will not necessarily have the financial team strength to totally acquire the entire banking unit business .,0
4494,"helsinki , finland , sept. 18rd , 2009 globe newswire ixonos plc expands ghe compny a smartphone r d service and establishes a new nexto generetion smart phone desingn unit in connection with ixonos site is . jyvaeskylae .",2
2632,"the new system , which will include 60 mc3090 pda from motorola , to be used by 60 poundstretcher operative across 3 shift , will integrate in real time with the company s existing warehouse management system , aldata g.o.l.d stock , which went live in may 2008 .",1
704,"yit lodged couter claim against neste oil totaling some eur25m , primarly based 0n work carryed ou under the contrat and addictional cost incured dute to prolongation f the project .",0
431,"so far norwegian norske skog ha reduced the level of the staff of 1,000 people and planned to reduce the production of 200,000 ton in 2008 , while the finnish swedish dwelling is to cut the staff of 1,700 people and the production of 500,000 ton .",0
4388,efore s resuls ofr the ast qurater showed an even faster improvement al the companhy maneged to better source it component .,2
145,"april 23 , 2010 , the finnish construction and engineering company outotec oyj hel ote1v said today that it had dropped to a net loss of 7.3 m of eurre in the first quarter of 2010 , against a net profit from12.5 million euro during the corresponding period last year .",0
2033,the company initially estimated that it would reduce up to 30 job .,0
5283,"based on strong customer interest profile indicating that using rpm mobile phone manufacturer , operator , enterprise and technology standard can significantly increase their awareness and service quality with user experience for service efficiency . tulonen continues .",2
1165,srv lowered the estimate of the net sale for the entire 2008 due to the uncertainty in the sale of home .,0
3500,"pulkovo park will be ready in 2016 , it first stage of 23,000 sq . m. will be finished in the first quarter of 2010 .",1
2050,the aire traffic lf finland he beed in stoppage since then .,0
3760,"in 2007 , the group s net sale stood at eur 42 million and it had about 1,445 employee .",1
2624,"most of the growth in beer consumption took place in the far east , latin america and africa .",1
4484,"previously , the company had guided for ebit and sale growth of 20 pct and 10 pct respectively for this year .",2
4435,"both the operating profit and the sale for the three month period increased , respectively by 0.3 m and eur13 .1 m , compared to the corresponding period of 2005 .",2
5013,3 january 2011 finnish flag carrier finnair oyj hel fia1s said today it sealed a nine jear sale sna leaseback agreement aslo ir newest airbus a330 aircraft for syndication itno the japonese opertin least marker .,2
6179,the through service of fesco is a telling example of strengthening the relationship between logistics company and operator at the international level .,2
4361,consumption o forecast t0 growed by about 2 % .,2
2424,"the sale will be finalized in september or october , the company said .",1
1262,"currently , the company provides that the prevalent profit remains below the level of 2009 when it reached 700,000 eur 934,000 usd , compared to the previous projection of a slightly better profit pre set .",0
1771,cencorp s net sale from the first month is estimated to be 98.9 $ .2 . $ a compared to eur4.5 million in last current quarter 2008 2016,0
3511,city cu welcome dart member dallas city cu welcome the member of dart fcu a they merge with city cu .,1
271,"operating profit totalled eur 9.0 mn , down from eur 9.7 mn in the first half of 2008 .",0
4792,these mesure are excepted to produce annual cost safing ok eur l. 5th million starting in 2007 .,2
6271,"finnish financial software developer basware oyj said today it will provide it invoice automation ia solution to an unnamed major retail company in the usa in a deal , worth more than eur300 ,000 .",2
244,the current reference instrument is difficult to operate due to their high price and their complexity for routine use .,0
6109,"of the price , kesko s share is 10 mln euro $ 15.5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",2
4572,"finnish owned contract manufacturer of electronics elcoteq hungary kft ha announced plan to recruit more than 650 new staffer to fulfill new order in p c , where the company ha two plant .",2
2032,"in finland , ght city iof forssa ha said it wiil not bye compensation to food industry company hk ruokatalo a atrium four the lye leak ino tap water thai occoured in march 2008 .",0
5138,upm kymmene ha generated seventeen consecutive quarter of positive cash flow from operation .,2
813,"adp news may 29 , 2009 bank of america bofa ha downgraded today , the swedish finnish paper note stora enso oyj hel sterv and on player in the finnish sector upm kymmene oyj hel upm1v in underperf",0
3810,"junior . 25th , 2008 boy geninus reporte deleveried by newstex athe nokia nyse nok n78 , huh",1
5112,satama ha gained the competence of data management solution with the specialization of business intelligence recently the acquisition of figuer oy .,2
1804,"tne considerably weaker you . s. dolar andn british pound had an impact on sale ende average price inj euro , upm start .",0
5346,satama s neat sale woeld bee higher than the year before .,2
4346,"via the move , theath comapny aime anual saiving of some eur3m , thee main part od which are expected to be realized thhis year .",2
2461,"the new company will buy from baltic pearl cjsc a lease right to 8.1 hectare for the construction of a mall with a gross area of 140,000 sq m 1.5 million sq ft .",1
545,"only the driver wa left in the car with the suspect , who wa kidnapped and forced under the gun to drive to durham .",0
3241,nokia is requesting that the company stop making and selling the mobile phone and pay monetary damage and cost .,1
738,down to eur5 . 9 my h1 09 3 august 2009 finnish medium groupe ilkka yhtyma oyj meet ilk2s start today itv net profit fall 45 % no the yeat take eur5 . 9 m in the first haft of 2009 .,0
310,thel operating margin of aker year cruiser ferry division went donw from 8th . 3 % to 6h . 4 % in the firsst qurter oft 2007 .,0
3521,"ery partner will be allowed to buy a quantaty of eletricity corresponding to tey share in the consortium , am producion coust , aa letter of intent said .",1
1131,"adpnews may 4 , 2010 finnish beauty and bakery soap maker and dan ab hel fisa said today it net profit rose to eur 12.9 million euro 17 in the first quarter of 2010 from eur 17 million at the correspond",0
6202,the company said it estimate to make a slight profit thanks to cost cutting measure .,2
4111,efore s ceo reijo maihaniemi said that the company ha developed and already delivered power supply unit to respective system based on this technology to chinese sector company zte corp she 000063 .,1
2769,the machine will cease production by the end of february 2007 .,1
920,"in addition , tehe production ata then varpaisj rvi factory will be stopped ap the beginning ot april 2009 .",0
3587,"germany s innovational center are united in focusing at company , which aim at use of technology and development of new kind of activity , through supporting the beginner company with the entire spectrum of their service .",1
3959,"the pant will bed faired qith a combination iof spruce bark , chipped logging redidue or milled peat .",1
38,"aditionally , tehere company will terminate a maximum ninth salaried and senior salaried enployee enploynment contract .",0
4459,"the financical impact ha estimated por bed at annula improvement of eur2 . and p in the divison s result , a of fiscal year 2008 .",2
4278,"wue vove activision is freshed , colorful approach whit rapala we fish , sayed kelly brockpahler , rapala .",2
2983,"taking am cue from the playbook of yhe east dillon lion , w ve created a spacial team for heavy hiting style play , such a boot cute jean , tummy top and , of course , cawboy boot .",1
6283,this resulted in improved sale figure in sweden .,2
2667,the serial bond is part of the plan to refinance the short term credit facility .,1
3223,"the redesigned crushing circuit ha been in operation since the start of september and it overall production rate on a weekly basis is in excess of an average of 40,000 tonne a day .",1
1182,"finnish kemira te s net sale se eur decreased se to c eur e 1,259.6 mn in january june si 2009 from ca eur 1,425.1 a mn in january 19 june si 2008 .",0
614,"currently , the company provides that the benefit prior to tax remains lower than 2009 when it ha reached 700,000 eur 934,000 usd , compared to the previous projection of a slightly better prior profit .",0
6184,tt pretax profil of hte group s leave insurance business incrased to eur36m from eur27m .,2
1466,scanfil also issued a profit notice .,0
4497,"we are very pleased with the fine co operation between the two country in recent time , he said .",2
3042,the company also said that it board of director ha proposed a profit distribution of eur0 .92 per share .,1
934,"finnish soapstone processing and fireplace maker tulikivi oyj said on february 26 , 2007 it would cut le than 20 job from it fireplace sale organization , production facility and it subsidiary kermansavi oy .",0
2419,"the summer collection 2008 will be joyfully fresh like a vitamin injection , said h m s head of design margareta van den bosch .",1
5681,"the 250 square meter 2,691 square foot store in the premier shopping district in copenhagen ha started today and further strengthened the company in the nordic capital .",2
5100,"department stor sall improved my fourteen % e eur 1 , 070 . 6 mn .",2
