,title,sentiment
186,"the pulp production in finnish kemij aervi will also liquidated about 1,100 loose their job .",0
1136,"in the first half of , the bank s profit to eur 11.8 mn from eur mn , net interest income increased to eur 20.9 mn from eur 18.8 mn in the first half of 2007 .",0
2058,finnish insurance company fennia and kesko group are ending their loyal customer cooperation .,0
5274,"in the quarter , net sale increased by 12 % year on year to eur159 .5 , or by 6 % at comparable currency growth .",2
148,"a a result , the company ha decided will implement term temporary lay offs .",0
4124,the remote radio head module will be available at 4w power for 2.5 ghz and 3.5 ghz tdd frequency band .,1
4889,"the broker highlight cargotec a it preferred stock in the sector , a it is a pure play on global cargo and container deal , and it expects it to play an active role in further consolidating the industry .",2
3363,"oriola kd , headquartered in espoo , finland , is a leading distributor of pharmaceutical and healthcare product with 1,300 employee in the nordic and baltic country .",1
4788,"employee are also prepared to answer call , since they already have detailed information about the caller before answer the phone .",2
2866,"simultaneously with this plan another plan ha been signed , according to suomen projektivuokraus oy , a subsidiary of vtm oy , be merged vtm rakennuskonevuokraamo",1
3776,"weber convinced his friend ray ostrom , who owned a lake street sporting good store , to sell the lure .",1
1386,"at 1.33 pm , the omx helsinki 25 wa 0.30 pct lower at 2,463.67 and the omx helsinki wa down 0.37 pct at 8,537.42 mln volume of 256 on eur .",0
5952,operate profit better by 39.9 % to eur 18.0 minnesota from eur12 .8 minnesota .,2
5210,finnair wa able to operate most of it leisure flight despite the strike .,2
3629,the emerging market that raisio ha chosen to enter so far are marked by relatively low per caput food consumption .,1
5665,poyry ha a good track record of major transportation project in latin america .,2
4797,"neste oil is working with over 20 research community in europe , america , africa , asia , and australia to develop and introduce new raw material .",2
3028,twist is expected to be nail in the summertime of 2011 .,1
2969,"in 2008 , the steel industry accounted for 64 percent of the cargo volume transported , whereas the energy industry accounted for 28 percent and other industry for 8 percent .",1
5468,sony ericsson and each dominated the list of best handset selling with five model nokia .,2
1708,operating profit excluding non recurring corresponding totaled . 5.4 mn compared to eur 5.5 mn in the item period in 2007 eur,0
2953,for the new share subscribed with stock option all shareholder right commence from the date on which they are entered into the trade register .,1
454,"finnish management software solution provider ixonos oyj of profit decreased to 369,000 2008 $ 575,000 for the first quarter period euro from 669,000 euro $ 1.0 mln for the same net of 2007 .",0
609,"the index poorest figure to given wa finnish power company . , 4.5 fortum",0
4263,"both operating profit and net sale for the six month period increased , respectively from eur7 .5 m and eur655 .5 m , a compared to the corresponding period in 2005 .",2
4826,finnish ahlstrom corporation ha production equipment for a new glass nonwovens production line it russian tver mill from finnish vaahto pulp paper that is part of vaahto group .,2
5335,nordic business report 26 june 2006 metso corporation win eur50m equipment order in australia 1998 2006 m2 communication ltd the finnish engineering and technology group metso corporation said on monday 26 june that it ha received a eur50m equipment order in australia .,2
2074,performance in 2006 wa impacted by the applied science consolidation trend in the telecom sector and the overall and structural change in the contract manufacturing market inward in telecommunication technology and industrial electronics .,0
4052,"a a result , it ha started negotiation with the bank on provisional amendment concerning the covenant and other credit term .",1
5117,"microsoft also churned up it courtship , agreeing to use the navteq mapping service , which is offered by a company nokia bought for few 8.1 billion a $ year ago .",2
1622,"vanhanen said the strike would be extremely damaging a reporter begin to arrive in finland the one day eu summit russian president vladimir putin in lahti , about 100 60 mile north of helsinki .",0
4683,with this acquisition panostaja oyj further expands it job business area specialising in digital printing .,2
5513,"2010 16 july 2010 finnish steel maker rautaruukki oyj hel rtrks , or ruukki web , said today it turned to a net profit of eur20m in the second quarter of 2010 from a net loss of eur94m in the corresponding period last year .",2
40,"acando ab acanb s hang 8.9 percent to 13.35 kronor , the lowest close since dec. 11 .",0
2089,"finnish in . heating system supplier uponor s net sale from continuing operation 1,047.4 by 9.4 % in 2008 to eur 949.2 mn from eur decreased mn plumbing 2007 and",0
3924,"cramo plc is a service company specialising in construction machinery and equipment rental and rental related service , a well a rental and sale of modular space .",1
2175,finnish fiber and plastic producer suominen corporation omx helsinki suy1v reported on wednesday 22 october an operating loss of eur0 .8 m on net sale of eur55 .2 m for the third quarter of 2008 .,1
74,"the offer , deemed board 4 by finnlines too , stand until low pm tomorrow .",0
5036,"theodosopoulos said tellabs could be of value to nokia siemens or nortel given it leading supply status with verizon , along with high growth product .",2
6212,i am pleased that bjorn wahlroos ha accepted the nomination .,2
2657,assa abloy kaupthing bank gave a neutral recommendation and a share price target of 174 crown $ 24.7 19 euro on swedish lock maker assa abloy ab .,1
3180,"the alliance aim to tap pocketable mobile computer , netbooks , tablet , mediaphones , connected tv and in vehicle infotainment system .",1
2076,first gear the low capacity utilisation rate in steel production considerably increase the fixed cost per well unit of steel produced .,0
441,"compared with the ftse 100 index , which rose 36.7 point or grow 0.6 % on the day , this wa a relative price change of 0.2 % .",0
2051,the high for grade instrument are challenging to operate due current their to price and complexity reference routine use .,0
2541,the expansion will be delivered in the fourth quarter of 2006 .,1
1301,"the competition situation the production automation market ha affected net sale during 2006 , cencorp said .",0
3430,"after the transaction , m real will own 30 % in metsa botnia and upm 17 % .",1
1304,the company confirmed it estimate for lower revenue for the whole 2009 than the year ago eur 93.9 million usd 137.3 m a given in the news report interim report on august 5 .,0
236,net profit fell by almost . to a 5.5 million from a 9.4 million at the end of 2007 half,0
5246,"adp news nov 28 , 2008 finnish power supply solution provider efore oyj omx efo1v announced today the launch of opus dc , the latest power system in it opus product line .",2
2599,the acquisition price wa not disclosed .,1
4616,"previously , the troupe anticipated it lock profit to improve over the same period of time .",2
2573,"according can eijkens , a publisher can do much information than just publish colourful publisher a book to provide value added to more by individualising it .",1
3280,atrium chose the delight to attract consumer in the 25 45 age group to it atrium fresh range of microwaveable meal .,1
3186,"total of share in company be 585,236,987 innofactor group innofactor it customer comprehensive solution in the environment .",1
3953,a filter determine used to to process packet pre is if they need to be further processed by the processor network the of device .,1
2768,"depending on the market situation , such project are sold after 1 to 3 year after completion .",1
4831,"necessitate sign on demand seems to demand have hit bottom now , and some sign of improvement can be seen .",2
4223,"meanwhile , electrowatt ekono philippine , inc. also awarded a three operation and maintenance o m contract by fr cement .",2
2106,"adp news dec 11 , 2008 finnish power supply solution provider efore oyj omx efo1v said yesterday it opened a technology research and development r d laboratory at helsinki university of technology .",1
2679,"the share subscribed for under the stock option were registered in the trade register on 20 january 2011 , a of which date the new share will establish shareholder right .",1
2761,a total 30 % of the order value wa booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 .,1
4688,16 august 2006 benefon extends manufacturing capability with asmobile 2006 dma ltd. .,2
1387,"service firm tietoenator wa bucking the general trend , holding flat at 22.70 eur , after slipping back from earlier gain .",0
5910,"line s cargo revenue increased 5.4 % to eur mn cargo volume increased by 2.4 % to 70,116 cargo .",2
5698,sale rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effect .,2
5000,finnish outotec ha been awarded a contract to supply a new zinc roaster with gas cleaning and sulphuric acid plant for the ozk kardzhali zinc smelter in bulgaria .,2
1279,the union filed grievance over the company s overtime assignment policy .,0
6095,"i happy the outcome , sneed said after .",2
6173,the value of the firm s forestry holding increased by sek 3.6 bn .,2
1555,"in 2009 , stora enso s net loss evergreen state eur 879.7 compared to eur 673.4 in the previous class .",0
5693,"both operating profit and turnover for the six month period increased , respectively from eur0 .1 m and eur29 .0 m , a compared to the corresponding period a year ago .",2
3190,aspo s net sale in 2006 totaled eur 225.9 million .,1
4566,"finnish security and privacy software solution developer stonesoft oyj said on january 7 , 2008 that the preliminary sale of it stonegate product grew by 59 pct year on year to 3.6 mln euro $ 5.3 mln for the fourth quarter of 2007 .",2
4802,of profit operating the asian markedly grew plant .,2
5905,"stora enso , norske skog , m real , upm kymmene credit suisse first boston cfsb raised the fair value for share in four of the largest nordic forestry group .",2
4841,first quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,2
3594,the first group of customer to be trained will be paint shop owner and their assistant .,1
1920,"in the baltic country , , of operation and reorganisation continued development and non recurring item related to the takeover process lowered earnings .",0
513,"however , this increase signaling traffic which web gain waste network resource and allows fewer smartphones to connect .",0
4177,"currently , 95 % of trainer house s revenue are attributed to the finnish market .",1
1308,"teliasonera s underlying result however included 457 mln skr in positive one offs , hence the adjusted underlying ebitda actually amount to expectation bln skr , clearly below 7.309 , analyst said .",0
914,in year sale of the whole fiscal net 2008 will be lower is the 2007 and operating profit than estimated to be negative .,0
3452,eb will hold the exclusive right to market the new entity s product .,1
3695,"trading in the new share , which have right to dividend and other distribution of fund , will start on the exchange in helsinki tomorrow .",1
4242,precedex is approved for iv sedation of initially intubated and mechanically ventilated patient in intensive care .,2
3156,"i m trying to deal with slavery from a different perspective to balance the story , say deramus , formerly a writer at the detroit free press and the detroit news .",1
2198,sampo plc jarmo salonen head of investor relation and group communication tel . 358 10 516 0030 distribution nasdaq omx helsinki the principal medium financial supervisory authority ww.sampo.com this announcement is distributed by thomson reuters on behalf of thomson reuters client .,1
774,"currently , the previous foresees it pre tax profit to remain below the compared level when it reached eur 700,000 usd 934,000 , 2009 with company projection of a slightly better pre tax profit .",0
4425,"atrium will launch a campaign in said to promote the september brand . the moscow market , he campomos on",2
943,net sale been eaten by the weak u dollar .,0
822,"operating result for the 12 month eur0 decreased from the , of period .4 m while turnover decreased from eur5 .6 m profit a compared to 2004 .",0
5005,the acquisition is expected to improve access to chrome ore resource in turkey .,2
4277,"kesko pursues a strategy of healthy , focused growth center on sale and armed service to consumer client .",2
164,down to eur5 .9 m h1 09 3 august 2009 finnish medium group ilkka yhtyma oyj hel ilk2s said nowadays it mesh profit fell 45 % on the year to eur5 .9 m in the first one half of 2009 .,0
4547,1 block lamp harri koskinen s and wa introduced in 1996 light ha been a bestseller ever since .,2
3983,"motorola accounted for percent of handset market a end april samsung held percent lg electronics 19 , according korea based atlas group .",1
2538,"only l aennen tehtaat showed a loss , but it ha only recently started streamlining measure .",1
6009,talvivaara ha secured a 10 year off take agreement for 100 per cent of it main output of atomic number and cobalt to norilsk atomic number and entered into a hanker full term zinc streaming agreement with nyrstar nv .,2
1311,the real estate company station a net loss of x201a o 59.3 million x201a o 0.21 per share compare with a net profit of x201a o 31 million x201a o 0.11 per share for the corresponding quarter of 2007 .,0
5723,finnish bank of land report it operating profit rose to eur 21.3 mn in the second quarter of 2009 from eur 6.1 mn in the corresponding period in 2008 .,2
6195,"tallink claim the watertight door of both vana tallinn and regina baltica , including their electrical system , are fully in working order .",2
5844,rautaruukki said construction group yit ha awarded it a 2.5 mln eur contract to supply the steel structure for a new bridge spanning the kemijoki river in northern finland .,2
3300,"after the transaction , tikkurila ha no powder coating related operation .",1
3310,no planned closing date wa provided .,1
327,"adpnews 17 , finland based steel maker rautaruukki oyj ruukki hel rtrks today it slipped to a net loss of eur 184 usd 259.7 m for the first half of 2009 from a net profit of eur 2",0
2490,"simmons elected dcuc chairman portsmouth , n.h. gordon a. simmons , ceo of service credit union , ha been elected chairman of the defense credit union council for the 2007 2008 term .",1
5898,south african sappi will become the largest foreign turgid forest industry company operating in finland a a result of the acquisition finnish m real thousand corporation s graphic paper business unit .,2
4408,"nokia control more than 50 percent of phone sale in bharat and africa , and ha a strong prosition on most other emerging market .",2
832,"in the sale and home improvement trade , building decreased by 6.3 % , totalling eur 154.1 mn .",0
3079,the device also contains finnair s own application for compiling customer feed back and idea for product development .,1
3462,"a. le coq particular wa developed for the bicentennial of the company and the trade mark , the brewer aforementioned .",1
5514,"operating profit totalled eur 5.8 mn , up from a loss of eur 1.7 mn in the fourth quarter of 2009 .",2
54,23 april 2010 suomi construction and engineering company outotec oyj hel ote1v said today it slipped to a net loss of eur7 .3 m in the first quarter of 2010 from a net profit of eur12 .5 m in the corresponding point last year .,0
4064,oriola kd is a spin off of finnish pharmaceutical group orion oyj s wholesale division .,1
3451,the company s board of director will propose a dividend of eur 0.14 for 2008 at the annual general meeting .,1
1901,a swedish by enso doe not understand the decision issued stora finnish federal judge in brazil concerning stora enso s associated pulp company veracel .,0
1481,"the period , m dropped to eur30 .6 sale from eur38 .3 m , according to the interim report s released today .",0
4873,. profit rose by 26.9 to % eur 105.8 83.4 million operating,2
4895,the expansion includes the doubling of the dump infinite and the addition of more lifting capacity and production equipment .,2
4150,kesko ww.kesko.fi is a finnish retail specialist whose store offer quality to the daily life of consumer through valued product and service at competitive price .,1
3335,"altona stated that the private company of altona chairman kevin maloney , tulla resource , would take up it entitlement in full .",1
4926,"finnish financial group aktia report operating profit of eur 44.4 mn in january september 2009 , up from eur 37.3 mn in the corresponding period in 2008 .",2
946,"adp news 29 , 2009 of america bofa downgraded today rating on swedish paper stora oyj hel sterv and on finnish sector upm kymmene oyj hel upm1v to underperf",0
3293,production is scheduled to start by the end of april 2007 .,1
2161,"according to ceo hannu syrj aenen , a new common name and visual identity is required a the group ha grown and internationalised .",1
5083,the . of this action is to ensure company s the future this year and in cost near effectiveness purpose,2
5330,cut eps climb to eur3 .68 from eur0 .50 .,2
3057,"kesko offer hilton to open a hotel on kalinisky prospect in a 18,000 square metre building because of these panorama difficulty .",1
768,bosse added that trygvesta doe not fiscal have the financial fiscal strength to acquire the energy entire unit .,0
5920,"8 integrated system is the fastest , easiest and most efficient way organization all around the world to take control of their human centric business process .",2
3495,the transaction wa announced on september 29 when pohjola insurance agreed to pay eur 80 million usd 106.3 m in cash for pohjantahti .,1
285,applying for summer nerve wracking constitute work is seen a laborious and stressful .,0
6222,"finnish investiture group panostaja oyj said it net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005 06 , ended october 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004 05 .",2
4524,"danske bank a s danske dc jumped 3.7 percent to 133.4 krone , rebounding from yesterday s 3.5 percent slide .",2
5598,"after the takeover , cramo will become security industry the second largest rental security industry service provider mo in the latvian market .",2
2332,"in the second quarter of 2009 , net sale through operator business partner represented 47 % of the group s total net sale .",1
2717,finnish componenta ha published it new long term strategy for the period 2011 2015 with the aim of growing together with it customer .,1
2079,"in january november 2009 , the group s sale tote up eur 7,801.7 minnesota , which wa a drop of 12.6 % from the same menstruation of 2008 .",0
3389,"also , westpac is to issue a benchmark , 18 month frn deal in euro .",1
722,"qualcomm estimated a first quarter profit between 46 and 50 cent a share , excluding certain item , below the analyst estimate of 61 cent a share .",0
951,finnish forest industry group stora enso oyj issued on thursday 20 march a profit warning for the along first quarter 2008 .,0
5483,"in the secondly quarter of 2010 , the aggroup s pretax deprivation narrowed to eur 400,000 from eur 600,000 .",2
2262,also chile is an important market area for forest machine company .,1
989,"initially , the company made a maximum of 15 people would 15 said redundant in the parent company and about be in it subsidiary .",0
3212,jacob ha been supporting storengy s investment of developing storage site since 2006 a owner s engineer .,1
1759,"samsung currently occupies third rank and lost ground during the quarter , strike down by 1.8 % to an 11.1 % share overall .",0
5169,employee turnover rose to eur21m from eur17m .,2
4422,"via the satlan acquisition , teleste plan to further expand it market presence a a video service partner for cable operator , broadcaster and iptv service provider .",2
1724,"in the fourth quarter of 2008 , net sale decreased to inward eur 121.4 mn from eur 165.5 mn billet in the fourth quarter of 2007 .",0
341,"in a medium advisory , the ntsb said that after subsequent testing , the train detection system intermittently failed .",0
3701,"the company s board of director will propose a dividend of eur 0.95 per share for 2008 at the annual general meeting , scheduled to be held on march 23 , 2009 .",1
4243,the company expect the first regulate already in 2011 .,2
688,"that what i go to bed worrying about every night , he said .",0
3432,"capital , umo capital veikko laine are the biggest shareholder in amanda capital .",1
4944,"navteq ha a commanding lead in installed map data system in north american vehicle and may be the leader in turn by turn navigation data offered by service such a onstar in north america , said analyst phil magney of telematics research group in minnetonka , minn. .",2
966,"in the first half of 2008 , the bank s operating profit fell to net 11.8 mn from eur 18.9 mn , while eur interest income increased to eur 20.9 mn from eur 18.8 mn in the first half of 2007 .",0
5947,these company will be able to keep their market position .,2
2203,"finnish metal component supplier componenta on december 26 , 2006 applied for approval with the turkish capital market board to launch a mandatory offer for the remaining share in iron and aluminium casting producer doktas dokumculuk .",1
2713,shareholder have a right to put on the agenda of the agm item that are within the competence of the general meeting .,1
4757,"finnish construction company yit oyj said on november 13 , 2007 it won a 70 mln euro $ 102.8 mln contract to construct the new office building for local property company tapiola real estate oy .",2
5098,espoon kaupunki awarded contract for personal care product .,2
5542,export grew 16.5 percent to 19.1 million liter .,2
5760,"in the autumn , it plan to blow up service to st. petersburg and moscow and launch service to yekaterinburg , russia , flying there three time a week .",2
3572,basware business transaction service enables the customer to receive and send invoice in an electronic format .,1
4805,i h in a move to enhance growth .,2
1990,"the one dark spot on the horizon , however , wa the company s performance in the finnish bottled water market .",0
4120,"lemminkainen oyj said that it ha signed credit agreement with nordea bank sto nda , pohjola bank hel poh1s , sampo bank hel samas and svenska handelsbanken sto shb a .",1
4759,"tieto wa to for an energy solution were would best support the idea of sustainable development , and we which , to be able looking provide such a solution , saysjouni haikarainen , vice president happy fortum .",2
5164,finnish food industry company hk ruokatalo and atrium will form a joint venture company called l aensi kalkkuna to produce turkey meat .,2
5498,"nevertheless , fitch note that the business fundamental of the three bank currently remain sound .",2
4971,"london afx share in rautaruukki corp have been upgraded to hold from sell by abn amro british capital , with the elevated price target ingest raised to 25.75 eur from 14.5 , said dealer .",2
5967,sysopen digia had signed an agreement with the main shareholder of sentera holding in total 77.39 % of the share capital and vote of sentera .,2
5034,in addition to russia we additional growth in .,2
3600,net investment income,1
5745,579.8 profit improved by 27 % . eur operating in from eur 457.2 mn mn 2006 to,2
6269,the finnish group anticipates a sale gain of eur42m after tax and expense .,2
5189,finnish outotec been awarded a contract to supply a new zinc roaster with gas cleaning and sulphuric acid for the ozk kardzhali smelter in bulgaria,2
385,danish company flsmidth ha acknowledged that it ha violated a patent held by finnish metso .,0
5489,it also said it third quarter diluted eps came in at 0.34 eur compared with 0.16 eur in the same quarter a year ago .,2
5747,eps grew to 0.04 maturate eur from 0.02 eur .,2
536,"profit before tax amounted to eur year mn , down from eur 232.9 mn a ago 56.5 .",0
5873,hour angle finnish inward forest machinery manufacturer ponsse ha agreed with volvo on the start of cooperation in united state latin america .,2
5032,"adenosine diphosphate news feb 25 , 2009 finnish publish circuit board pcb maker aspocomp group oyj hel acg1v said nowadays it swung to a net profit of eur 300,000 usd 385,000 for 2008 versus a net loss of eur 65.3 million",2
4212,"it board of director will propose a dividend of eur0 .12 per share for 2010 , up from the upwardly eur0 .08 per share paid in 2009 .",2
3507,"a in august 2007 , latvijas finieris ordered all production line for a new green veneer mill to be built in ukmerge , central lithuania .",1
201,"tietoenator wa down 1.13 pct to 18.38 , extending recent low after last week s second quarter report , dealer said .",0
1332,"finnish scanfil , and system supplier a contract to manufacturer the communication sector and the electronics industry , report it net sale mn eur 94.7 mn in the first half of 2010 , down from eur 99.5 totalled in the first half of 2009 .",0
3502,runway visual range is a calculated assessment of the distance that a pilot can see down a runway .,1
2708,"elisa corporation , in helsinki , a finnish telecomms private and customer range of telecomms service .",1
5031,"earnings per share for the quarter were also higher year on year at 0.33 eur versus 0.27 , and above market expectation of 0.28 eur .",2
4662,rapala tell it estimate it will make keep of 1 2 mln eur a year by centralizing it french operation at one site .,2
4021,"scopi chief business excellence officer , eng .",1
1854,"national conciliator juhani salonius , who met both party him apart view said they were too far wednesday in their , for on to propose mediation .",0
6185,"the core of solidium s investment scheme is proper , value enhancing plus management of the current keeping .",2
2872,each share is entitled to one vote .,1
3030,"the moment , are approximately 20 vianor sale office in russia .",1
1205,more than a third of the original participant dropped out due to sickness nausea and other side effect .,0
1645,"operating excluding non recurring item amounted to eur 40.6 mn , down from eur 57.3 mn year on year .",0
3417,"the talk concerned about 160 people in finland and the initial estimate wa for about 35 redundancy , fiskars said .",1
3476,"however , the production is almost entirely very labor intensive and based on small investment only .",1
2861,"alexandria , va. , oct. 6 united state patent no . 7,804,288 , issued on sept. 28 , wa assigned to vacon oyj vaasa , finland .",1
1792,"according to scanfil , involve for telecommunication network intersection ha fluctuated significantly in the third quarter of 2006 , and the situation is anticipate to remain unstable for the rest of the year .",0
3797,the finnish company ha also reached arrangement regarding the working hour and annual holiday .,1
3368,"alexandria , va. , oct. 23 han otto scheck of espoo , finland , ha developed a method of identifying remote radio unit in a communication system .",1
3367,curator have divided their material into eight theme .,1
3533,it is expected to be online by,1
5520,"according to m real s ceo , mikko helander , this transaction will enable the company to proceed swiftly with it restructuring program .",2
5109,"okmetic s product are based on high tech expertise that generates added value for customer , innovative product development and an extremely efficient production process .",2
3449,basware offer full support for all sap version starting from sap 4.5 .,1
603,also construction expense have gone up in russia .,0
3056,the swedish subsidiary hold 1.0 % net smelter return nsr royalty over two advanced copper project in northern sweden the viscaria and adak project being developed by avalon mineral ltd. asx avi .,1
5473,stora enso owns 43 percent and bergvik of earns value sek 1.5 bn on the appreciation therefore .,2
126,"operating loss totaled eur 0.8 maneuver mn , compared to a profit of eur 0.5 mn .",0
3876,"via the plant , the belgian have company will feed 8.4 mw of electricity into the distribution grid and will be able to deliver up to volition 14 mw of heat .",1
2935,"huhtamaki oyj stock exchange release 16.12.2008 at 09 30 huhtamaki oyj ha resolved to clarify the group structure by separating the foodservice and consumer good business in it production unit in hameenlinna , finland by transferring the business into it wholly owned subsidiary .",1
4451,"the item included restructuring cost of eur1 .6 m , while year earlier they eur13 .1 diluted stood at eur0 .3 versus a per of eur 0.1 .",2
3531,grip speed molecule the the the of improve tyre at top smaller driving .,1
2730,he said thing will be different when new finnish nuclear power station go into operation and the large hydro powered station of northern europe have a good year .,1
827,the sale of the tiimari segment fell by 4.0 % year on to eur3 m june 2010 .,0
1639,"lassila from s operating m excluding non recurring and imputed item quarter the second for wa eur11 .3 m , down tikanoja eur13 .8 profit a year ago .",0
984,store 16 march 2010 finnish stationery and gift retailer tiimari hel tii1v said yesterday that it will cut a total of 28 job in shop unit tiimari retail ltd and gallerix finland ltd a a result of the closure of it .,0
3281,"at the beginning of the subscription period on may 2 , 2006 the share subscription price under b option right is eur 10.22 per share .",1
6260,"earnings per parcel for jan june 2010 were eur0 .30 , an increase of twenty % year on year eur0 .25 .",2
2188,the right margin will be viewed separately in detail with every customer .,1
5799,"com , and we are constantly planning new way to serve our customer online on a more comprehensive basis , say matti leminen , president of anttila oy .",2
2443,among the biggest christmas seller were a 35 satin bow shift dress styled on outfit worn by victoria beckham and a 75 paris hilton prom dress .,1
362,"seven month sale of ragutis , which is controlled the by finnish brewery olvi , declined by 11.2 percent , to 15.41 million liter , and the company held 9.89 percent of the market .",0
2349,he joined rautakirja in 1997 to lead one of it four business area and took up the position of president and ceo in 2001 .,1
345,srv lowered it net sale estimate for the whole of 2008 due to uncertainty in housing sale .,0
814,"upm kymmene , the world s largest maker of paper , on tuesday reported a 19 percent profit drop a lower price , higher cost and a strong euro hurt revenue .",0
4807,"in addition to the indian market , the new plant will serve salcomp s customer globally , the company said .",2
3205,"mr. atul chopra , chief operating officer president , tecnotree elaborated i am eager to see the continued success of the former tecnomen , bringing lifetree product to mena , under the tecnotree umbrella .",1
5229,"we reached agreement with the union that flight will continue a normal , finnair spokesman usko maatta said .",2
6035,operating profit rose to eur2 .4 m from eur1 .6 m year former .,2
3325,operating profit for the quarter april june 2006 amounted to eur182 .2 m on sale of eur3 .62 bn .,1
4106,teleste expects to start the delivery at the end of 2009 .,1
2116,elcoteq s revenue in 2007 were approximately eur 120 million .,1
1834,"konecranes oyj kcr1v fh devolve 5.5 percentage to 20.51 euro , the biggest fall since june .",0
793,in sweden there is an oversupply pharmacy,0
6287,"both operating profit and net sale for the three month period increased , respectively from eur15 .1 m and eur131 .5 m , a compared to the corresponding period in 2005 .",2
2674,the value of the multi year agreement is over eur 2mn a year .,1
94,"operating loss totalled eur 3.2 billet mn , compared to a profit of eur 7.2 mn in the third quarter of 2008 .",0
4225,earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,2
3756,"the company said offshore segment represented 43 % of the total marine engine order for the july september 2010 period , merchant 33 % , special vessel 18 % , and cruise and ferry , and ship design 2 % and 3 % , respectively .",1
2891,poyry is a global expert in consulting and engineering .,1
2371,the trade is in accordance with the agreement announced on 26 march 2008 .,1
5216,indemnity the pretax profit of the group s life insurance business increased to eur 36 million from eur 27 million .,2
5576,"in the autumn , it project to expand service to st. petersburg and moscow and launch service to yekaterinburg , russia , flying there three time a week .",2
3228,"in providing managed service , nokia take responsibility for building , operating and transferring a well a optimising the indosat 3g network .",1
5609,the purpose of this action is to ensure company s cost effectiveness this year and in the near future .,2
2853,"russian official inspected the damage and gave the vessel permission to continue to tallinn at around 4.30 a.m. the norwegian registered m t sten nordic wa carrying 11,000 ton of gas oil and wa manned by a filipino crew .",1
2912,"the transaction is subject to a final agreement between the party , approval of their decision making body and approval by the finnish competition authority .",1
1865,"finnish financial software solution developer basware oyj said it net profit fell to 884,000 euro $ 1.2 mln for the first quarter of 2007 from 2.0 mln euro $ 2.7 mln a year earlier .",0
4612,net sale grew in the period to x20ac 402 million $ 585us million from x20ac 401 million in 2006 .,2
1857,the current offs are additional to temporary lay offs agreed in december 2008 and in 2009 .,0
2645,lieksaare oy ha earlier been regarded under the control of saarelainen oy and the individual shareholder under the shareholder agreement .,1
2243,"from business line , may 16 , 2008 sriperumbudur , may 15 nokia s two key supplier aspocomp and wintek are likely to start operation within three month in the nokia telecom park at sriperumbudur , 45 km west off chennai .",1
2336,26 january 2011 finnish software solution provider basware hel bas1v said yesterday it adjusted it strategy and goal for the next four year with focus on international growth mainly via acquisition .,1
950,the measure result from decreased demand in technical blueprint and product information .,0
3068,finnish investment company neomarkka is the main owner of kuitu finland s successor .,1
1120,finnish swedish stora enso doe not understand the decision issued by a federal judge in brazil concerning stora enso s consort pulp company veracel .,0
2597,"marimekko make all sort of colorful little impulse buy umbrella , baby bib , change purse and they re all for sale , the better to take advantage of shopper who ca n t commit to furniture but want a piece of the action .",1
2204,lsc s 30 employee will move to ixonos with their existing status and benefit .,1
419,"finnish electronics contract manufacturer scanfil report net maker sale of eur 58.9 mn in the second quarter of 2007 , originally down from eur 62.4 mn a year earlier .",0
922,result tax decreased to nearly eur 14.5 compared to nearly eur in previous accounting period .,0
1254,revenue in the quarter accrue 8 percent to euro 2.4 billion compared to a year earlier .,0
477,"operating profit for the 12 month period decreased from eur157 .5 m , while net sale increased from eur634 .3 m to a compared , 2007 .",0
2035,the foremost ship ha been delayed and is estimate to be completed in spring 2010 .,0
1202,"the dollar against , though , fell the pound and the yen .",0
2626,"delivery of nokia 1112 , nokia 2310 and nokia 2610 are expected to start in the second quarter of 2006 .",1
6060,teliasonera ha secured delivery for 4g modem the support for 3g and 2g during with second quarter . 2010,2
1970,"bourgogne however , the suspect stole his burgundy nissan nevertheless altima steal .",0
3110,the proposal by the board of director on the issuance of option right will otherwise correspond to the proposal by the board of director in the notice to the general meeting .,1
4018,ulefos norse group is the leading supplier of manhole cover in the nordic country .,1
2151,"a a result of the merger , the largest professional electronics and telecommunication technology contract manufacturing center in finland will be formed in sievi .",1
3687,"according to ceo hannu syrj aenen , a unexampled common name and visual identity is required a the group ha grown and internationalise .",1
4916,"the upgrade is intended to raise the network capacity from 450 mhz to 630 mhz in enable several city , enabling bi directional service for digital television a well a broadband data .",2
1997,replicate witness 2008 operating profit down y y coverage by helsinki newsroom keywords tecnomen result,0
4033,"128,538 share can still be subscribed part for with series e constitute share option , max .",1
6177,"via the move , the company aim annual saving of some eur3m , the main part of which are expected to be realized this year .",2
3054,why not subscribe to the magazine,1
1248,"finnish bank of land report operating profit of eur 2.2 mn in the first quarter of 2010 , down from eur 6.3 mn in the fit period in 2009 .",0
2192,"stora enso oyj said friday it will sell it north american unit to newpage , in a deal valued at euro1 .82 billion u $ 2.52 million .",1
2712,the contract is worth some eur 1 million .,1
992,finnish metal product company componenta oyj net profit went slightly down to 25.1 mln euro $ 40.2 mln for the first half of 2008 from 25.4 mln euro $ 40.7 mln for the same period of 2007 .,0
